ParticipantID,X,Z,Frame,TimeStamp,Lapsed Time,targetName
Anisha,0,-4.1,314,16,2.606411,Automobile shop
Anisha,0,-4.1,315,16,2.613331,Automobile shop
Anisha,0,-4.1,316,16,2.620317,Automobile shop
Anisha,0,-4.1,317,16,2.627274,Automobile shop
Anisha,0,-4.1,318,16,2.634235,Automobile shop
Anisha,0,-4.1,319,16,2.641184,Automobile shop
Anisha,0,-4.1,320,16,2.648108,Automobile shop
Anisha,0,-4.1,321,16,2.654975,Automobile shop
Anisha,0,-4.1,322,16,2.66192,Automobile shop
Anisha,0,-4.1,323,16,2.668909,Automobile shop
Anisha,0,-4.1,324,16,2.676202,Automobile shop
Anisha,0,-4.1,325,16,2.682788,Automobile shop
Anisha,0,-4.1,326,16,2.689712,Automobile shop
Anisha,0,-4.1,327,16,2.696677,Automobile shop
Anisha,0,-4.1,328,16,2.703593,Automobile shop
Anisha,0,-4.1,329,16,2.710655,Automobile shop
Anisha,0,-4.1,330,16,2.717849,Automobile shop
Anisha,0,-4.1,331,16,2.724713,Automobile shop
Anisha,0,-4.1,332,16,2.731832,Automobile shop
Anisha,0,-4.1,333,16,2.738825,Automobile shop
Anisha,0,-4.1,334,16,2.746015,Automobile shop
Anisha,0,-4.1,335,16,2.753048,Automobile shop
Anisha,0,-4.1,336,16,2.760102,Automobile shop
Anisha,0,-4.1,337,16,2.766991,Automobile shop
Anisha,0,-4.1,338,16,2.773981,Automobile shop
Anisha,0,-4.1,339,16,2.781008,Automobile shop
Anisha,0,-4.1,340,16,2.7879,Automobile shop
Anisha,0,-4.1,341,16,2.79479,Automobile shop
Anisha,0,-4.1,342,16,2.802667,Automobile shop
Anisha,0,-4.1,343,16,2.808717,Automobile shop
Anisha,0,-4.1,344,16,2.815623,Automobile shop
Anisha,0,-4.1,345,16,2.822737,Automobile shop
Anisha,0,-4.1,346,16,2.829609,Automobile shop
Anisha,0,-4.1,347,16,2.836516,Automobile shop
Anisha,0,-4.1,348,16,2.843471,Automobile shop
Anisha,0,-4.1,349,16,2.850354,Automobile shop
Anisha,0,-4.1,350,16,2.857278,Automobile shop
Anisha,0,-4.1,351,16,2.864239,Automobile shop
Anisha,0,-4.1,352,16,2.87128,Automobile shop
